,Accuracy,AccuracySD,C,method,model_name,nfolds,normalize,pca,rank,subject_data_file,threshold
159,0.552459441184,0.141458370528,1.0,low_rank,"('googlenet', 'inception_3a_output')",50,False,True,5.0,HumanPredictions_20151118.txt,0.8
160,0.50619047619,0.0692623917546,1.0,low_rank,"('googlenet', 'inception_3b_output')",50,False,True,5.0,HumanPredictions_20151118.txt,0.5
161,0.503581078999,0.11325118004,1.0,low_rank,"('googlenet', 'inception_3b_output')",50,False,True,5.0,HumanPredictions_20151118.txt,0.8
162,0.53380952381,0.0868430961908,1.0,low_rank,"('googlenet', 'pool3_3x3_s2')",50,False,True,5.0,HumanPredictions_20151118.txt,0.5
163,0.531208561966,0.130456220912,1.0,low_rank,"('googlenet', 'pool3_3x3_s2')",50,False,True,5.0,HumanPredictions_20151118.txt,0.8
164,0.524761904762,0.0906902230303,1.0,low_rank,"('googlenet', 'inception_4a_output')",50,False,True,5.0,HumanPredictions_20151118.txt,0.5
165,0.536048952491,0.12064314922,1.0,low_rank,"('googlenet', 'inception_4a_output')",50,False,True,5.0,HumanPredictions_20151118.txt,0.8
166,0.54119047619,0.0766063797276,1.0,low_rank,"('googlenet', 'inception_4b_output')",50,False,True,5.0,HumanPredictions_20151118.txt,0.5
167,0.530462114748,0.121788020515,1.0,low_rank,"('googlenet', 'inception_4b_output')",50,False,True,5.0,HumanPredictions_20151118.txt,0.8
168,0.552142857143,0.0731495067662,1.0,low_rank,"('googlenet', 'inception_4c_output')",50,False,True,5.0,HumanPredictions_20151118.txt,0.5
169,0.576278619578,0.0953788036042,1.0,low_rank,"('googlenet', 'inception_4c_output')",50,False,True,5.0,HumanPredictions_20151118.txt,0.8
170,0.543095238095,0.0717409834577,1.0,low_rank,"('googlenet', 'inception_4d_output')",50,False,True,5.0,HumanPredictions_20151118.txt,0.5
171,0.589144682448,0.128433376369,1.0,low_rank,"('googlenet', 'inception_4d_output')",50,False,True,5.0,HumanPredictions_20151118.txt,0.8
172,0.580952380952,0.0781373289592,1.0,low_rank,"('googlenet', 'inception_4e_output')",50,False,True,5.0,HumanPredictions_20151118.txt,0.5
173,0.604939066774,0.129826496795,1.0,low_rank,"('googlenet', 'inception_4e_output')",50,False,True,5.0,HumanPredictions_20151118.txt,0.8
174,0.574285714286,0.0785555539519,1.0,low_rank,"('googlenet', 'pool4_3x3_s2')",50,False,True,5.0,HumanPredictions_20151118.txt,0.5
175,0.616170691781,0.120146613434,1.0,low_rank,"('googlenet', 'pool4_3x3_s2')",50,False,True,5.0,HumanPredictions_20151118.txt,0.8
176,0.582857142857,0.0698216061785,1.0,low_rank,"('googlenet', 'inception_5a_output')",50,False,True,5.0,HumanPredictions_20151118.txt,0.5
177,0.597731926041,0.12350264569,1.0,low_rank,"('googlenet', 'inception_5a_output')",50,False,True,5.0,HumanPredictions_20151118.txt,0.8
178,0.57619047619,0.0754803213531,1.0,low_rank,"('googlenet', 'inception_5b_output')",50,False,True,5.0,HumanPredictions_20151118.txt,0.5
179,0.622896955616,0.103509067247,1.0,low_rank,"('googlenet', 'inception_5b_output')",50,False,True,5.0,HumanPredictions_20151118.txt,0.8
180,0.54880952381,0.063987403097,1.0,low_rank,"('googlenet', 'pool5_7x7_s1')",50,False,True,5.0,HumanPredictions_20151118.txt,0.5
181,0.652694857346,0.124823686574,1.0,low_rank,"('googlenet', 'pool5_7x7_s1')",50,False,True,5.0,HumanPredictions_20151118.txt,0.8
182,0.560714285714,0.0668047040314,1.0,low_rank,"('googlenet', 'loss3_classifier')",50,False,True,5.0,HumanPredictions_20151118.txt,0.5
183,0.693419965071,0.0865366559936,1.0,low_rank,"('googlenet', 'loss3_classifier')",50,False,True,5.0,HumanPredictions_20151118.txt,0.8
184,0.560714285714,0.0723453076392,1.0,low_rank,"('googlenet', 'prob')",50,False,True,5.0,HumanPredictions_20151118.txt,0.5
185,0.566062808449,0.104080907823,1.0,low_rank,"('googlenet', 'prob')",50,False,True,5.0,HumanPredictions_20151118.txt,0.8
186,0.511904761905,0.0780647443369,0.001,diag,"('pb', '')",50,False,True,,HumanPredictions_20151118.txt,0.5
187,0.526661871875,0.125630462195,0.001,diag,"('pb', '')",50,False,True,,HumanPredictions_20151118.txt,0.8
188,0.479285714286,0.082231146479,0.001,diag,"('alexnet', 'conv1')",50,False,True,,HumanPredictions_20151118.txt,0.5
189,0.439167004153,0.140459224319,0.001,diag,"('alexnet', 'conv1')",50,False,True,,HumanPredictions_20151118.txt,0.8
190,0.487380952381,0.0686940867253,0.001,diag,"('alexnet', 'pool1')",50,False,True,,HumanPredictions_20151118.txt,0.5
191,0.526568746687,0.120975203286,0.001,diag,"('alexnet', 'pool1')",50,False,True,,HumanPredictions_20151118.txt,0.8
192,0.502857142857,0.0844335534211,0.001,diag,"('alexnet', 'norm1')",50,False,True,,HumanPredictions_20151118.txt,0.5
193,0.608991515874,0.148137665893,0.001,diag,"('alexnet', 'norm1')",50,False,True,,HumanPredictions_20151118.txt,0.8
194,0.497619047619,0.074611617219,0.001,diag,"('alexnet', 'conv2')",50,False,True,,HumanPredictions_20151118.txt,0.5
195,0.511049498014,0.163739932657,0.001,diag,"('alexnet', 'conv2')",50,False,True,,HumanPredictions_20151118.txt,0.8
196,0.517619047619,0.0769765992065,0.001,diag,"('alexnet', 'pool2')",50,False,True,,HumanPredictions_20151118.txt,0.5
197,0.526990851617,0.116858220499,0.001,diag,"('alexnet', 'pool2')",50,False,True,,HumanPredictions_20151118.txt,0.8
198,0.50880952381,0.0803835053758,0.001,diag,"('alexnet', 'norm2')",50,False,True,,HumanPredictions_20151118.txt,0.5
199,0.545069969717,0.11220647882,0.001,diag,"('alexnet', 'norm2')",50,False,True,,HumanPredictions_20151118.txt,0.8
200,0.50880952381,0.0903761978779,0.001,diag,"('alexnet', 'conv3')",50,False,True,,HumanPredictions_20151118.txt,0.5
201,0.541936862738,0.128590694251,0.001,diag,"('alexnet', 'conv3')",50,False,True,,HumanPredictions_20151118.txt,0.8
202,0.481904761905,0.074582739518,0.001,diag,"('alexnet', 'conv4')",50,False,True,,HumanPredictions_20151118.txt,0.5
203,0.455742845117,0.112444726459,0.001,diag,"('alexnet', 'conv4')",50,False,True,,HumanPredictions_20151118.txt,0.8
204,0.468571428571,0.0825047239766,0.001,diag,"('alexnet', 'conv5')",50,False,True,,HumanPredictions_20151118.txt,0.5
205,0.536077231561,0.108802927641,0.001,diag,"('alexnet', 'conv5')",50,False,True,,HumanPredictions_20151118.txt,0.8
206,0.479047619048,0.0736003179526,0.001,diag,"('alexnet', 'pool5')",50,False,True,,HumanPredictions_20151118.txt,0.5
207,0.518173688522,0.102438908005,0.001,diag,"('alexnet', 'pool5')",50,False,True,,HumanPredictions_20151118.txt,0.8
208,0.519285714286,0.079535570844,0.001,diag,"('alexnet', 'fc6')",50,False,True,,HumanPredictions_20151118.txt,0.5
209,0.533551352095,0.115429265767,0.001,diag,"('alexnet', 'fc6')",50,False,True,,HumanPredictions_20151118.txt,0.8
210,0.599047619048,0.107286675962,0.001,diag,"('alexnet', 'fc7')",50,False,True,,HumanPredictions_20151118.txt,0.5
