     Target    Comparison                          Layer     Distance
727      o6   o6_t2_mf_d2  GoogLeNet_inception_4c/output   114.773796
728      o6   o6_t2_mf_d2  GoogLeNet_inception_3b/output   153.044022
729      o6   o6_t2_mf_d2         GoogLeNet_pool5/7x7_s1     0.760068
730      o6   o6_t2_mf_d2  GoogLeNet_inception_4a/output   159.271774
731      o6   o6_t2_mf_d2  GoogLeNet_inception_4b/output   127.597397
732      o6   o6_t2_mf_d2          GoogLeNet_pool1/norm1   458.463928
733      o6   o6_t2_mf_d2  GoogLeNet_inception_4d/output    46.048477
734      o6   o6_t2_mf_d2  GoogLeNet_inception_4e/output    13.405554
735      o6   o6_t2_mf_d2                 GoogLeNet_prob     0.000251
736      o6   o6_t2_rp_d1  GoogLeNet_inception_5b/output     4.405606
737      o6   o6_t2_rp_d1          GoogLeNet_conv2/norm2   160.270752
738      o6   o6_t2_rp_d1  GoogLeNet_inception_3a/output   908.708069
739      o6   o6_t2_rp_d1         GoogLeNet_pool4/3x3_s2    37.842590
740      o6   o6_t2_rp_d1  GoogLeNet_inception_5a/output    18.357090
741      o6   o6_t2_rp_d1     GoogLeNet_loss3/classifier     2.767958
742      o6   o6_t2_rp_d1         GoogLeNet_pool3/3x3_s2   424.789001
743      o6   o6_t2_rp_d1  GoogLeNet_inception_4c/output   116.949875
744      o6   o6_t2_rp_d1  GoogLeNet_inception_3b/output   128.479294
745      o6   o6_t2_rp_d1         GoogLeNet_pool5/7x7_s1     1.014441
746      o6   o6_t2_rp_d1  GoogLeNet_inception_4a/output   148.755737
747      o6   o6_t2_rp_d1  GoogLeNet_inception_4b/output   130.914886
748      o6   o6_t2_rp_d1          GoogLeNet_pool1/norm1   381.134094
749      o6   o6_t2_rp_d1  GoogLeNet_inception_4d/output    55.198967
750      o6   o6_t2_rp_d1  GoogLeNet_inception_4e/output    13.582201
751      o6   o6_t2_rp_d1                 GoogLeNet_prob     0.000156
752      o6   o6_t2_rp_d2  GoogLeNet_inception_5b/output     0.629392
753      o6   o6_t2_rp_d2          GoogLeNet_conv2/norm2    61.066139
754      o6   o6_t2_rp_d2  GoogLeNet_inception_3a/output   236.663940
755      o6   o6_t2_rp_d2         GoogLeNet_pool4/3x3_s2     4.973936
756      o6   o6_t2_rp_d2  GoogLeNet_inception_5a/output     2.692608
757      o6   o6_t2_rp_d2     GoogLeNet_loss3/classifier     0.330347
758      o6   o6_t2_rp_d2         GoogLeNet_pool3/3x3_s2   118.710991
759      o6   o6_t2_rp_d2  GoogLeNet_inception_4c/output    18.917673
760      o6   o6_t2_rp_d2  GoogLeNet_inception_3b/output    39.400967
761      o6   o6_t2_rp_d2         GoogLeNet_pool5/7x7_s1     0.167112
762      o6   o6_t2_rp_d2  GoogLeNet_inception_4a/output    38.382053
763      o6   o6_t2_rp_d2  GoogLeNet_inception_4b/output    24.785927
764      o6   o6_t2_rp_d2          GoogLeNet_pool1/norm1    92.643913
765      o6   o6_t2_rp_d2  GoogLeNet_inception_4d/output     7.686159
766      o6   o6_t2_rp_d2  GoogLeNet_inception_4e/output     2.053383
767      o6   o6_t2_rp_d2                 GoogLeNet_prob     0.000015
768      o7   o7_t1_cs_d1  GoogLeNet_inception_5b/output     1.847291
769      o7   o7_t1_cs_d1          GoogLeNet_conv2/norm2   253.971588
770      o7   o7_t1_cs_d1  GoogLeNet_inception_3a/output  1379.978638
771      o7   o7_t1_cs_d1         GoogLeNet_pool4/3x3_s2    25.501036
772      o7   o7_t1_cs_d1  GoogLeNet_inception_5a/output    11.071541
773      o7   o7_t1_cs_d1     GoogLeNet_loss3/classifier     0.449046
774      o7   o7_t1_cs_d1         GoogLeNet_pool3/3x3_s2   551.943604
775      o7   o7_t1_cs_d1  GoogLeNet_inception_4c/output   130.412750
776      o7   o7_t1_cs_d1  GoogLeNet_inception_3b/output   173.434204
777      o7   o7_t1_cs_d1         GoogLeNet_pool5/7x7_s1     0.260874
778      o7   o7_t1_cs_d1  GoogLeNet_inception_4a/output   193.578629
779      o7   o7_t1_cs_d1  GoogLeNet_inception_4b/output   153.314850
780      o7   o7_t1_cs_d1          GoogLeNet_pool1/norm1   633.840149
781      o7   o7_t1_cs_d1  GoogLeNet_inception_4d/output    51.499825
782      o7   o7_t1_cs_d1  GoogLeNet_inception_4e/output    11.944125
783      o7   o7_t1_cs_d1                 GoogLeNet_prob     0.000013
784      o7   o7_t1_cs_d2  GoogLeNet_inception_5b/output     1.875437
785      o7   o7_t1_cs_d2          GoogLeNet_conv2/norm2   197.562546
786      o7   o7_t1_cs_d2  GoogLeNet_inception_3a/output  1074.172974
787      o7   o7_t1_cs_d2         GoogLeNet_pool4/3x3_s2    20.027050
788      o7   o7_t1_cs_d2  GoogLeNet_inception_5a/output     9.210180
789      o7   o7_t1_cs_d2     GoogLeNet_loss3/classifier     0.819516
790      o7   o7_t1_cs_d2         GoogLeNet_pool3/3x3_s2   443.444183
791      o7   o7_t1_cs_d2  GoogLeNet_inception_4c/output    97.030952
792      o7   o7_t1_cs_d2  GoogLeNet_inception_3b/output   140.458267
793      o7   o7_t1_cs_d2         GoogLeNet_pool5/7x7_s1     0.371855
794      o7   o7_t1_cs_d2  GoogLeNet_inception_4a/output   152.197876
795      o7   o7_t1_cs_d2  GoogLeNet_inception_4b/output   118.777176
796      o7   o7_t1_cs_d2          GoogLeNet_pool1/norm1   431.845673
797      o7   o7_t1_cs_d2  GoogLeNet_inception_4d/output    32.263710
798      o7   o7_t1_cs_d2  GoogLeNet_inception_4e/output     8.290549
799      o7   o7_t1_cs_d2                 GoogLeNet_prob     0.000145
800      o7   o7_t2_ap_d1  GoogLeNet_inception_5b/output     1.910104
801      o7   o7_t2_ap_d1          GoogLeNet_conv2/norm2   229.653061
802      o7   o7_t2_ap_d1  GoogLeNet_inception_3a/output  1287.350586
803      o7   o7_t2_ap_d1         GoogLeNet_pool4/3x3_s2    25.225784
804      o7   o7_t2_ap_d1  GoogLeNet_inception_5a/output    10.134456
805      o7   o7_t2_ap_d1     GoogLeNet_loss3/classifier     0.625760
806      o7   o7_t2_ap_d1         GoogLeNet_pool3/3x3_s2   545.007385
807      o7   o7_t2_ap_d1  GoogLeNet_inception_4c/output   130.543396
808      o7   o7_t2_ap_d1  GoogLeNet_inception_3b/output   160.667480
809      o7   o7_t2_ap_d1         GoogLeNet_pool5/7x7_s1     0.290467
810      o7   o7_t2_ap_d1  GoogLeNet_inception_4a/output   197.599503
811      o7   o7_t2_ap_d1  GoogLeNet_inception_4b/output   154.956070
812      o7   o7_t2_ap_d1          GoogLeNet_pool1/norm1   560.391357
813      o7   o7_t2_ap_d1  GoogLeNet_inception_4d/output    47.846947
814      o7   o7_t2_ap_d1  GoogLeNet_inception_4e/output    11.698753
815      o7   o7_t2_ap_d1                 GoogLeNet_prob     0.000077
816      o7   o7_t2_ap_d2  GoogLeNet_inception_5b/output     1.916810
817      o7   o7_t2_ap_d2          GoogLeNet_conv2/norm2   227.297028
818      o7   o7_t2_ap_d2  GoogLeNet_inception_3a/output  1131.812378
819      o7   o7_t2_ap_d2         GoogLeNet_pool4/3x3_s2    18.306644
820      o7   o7_t2_ap_d2  GoogLeNet_inception_5a/output     9.143466
821      o7   o7_t2_ap_d2     GoogLeNet_loss3/classifier     0.847010
822      o7   o7_t2_ap_d2         GoogLeNet_pool3/3x3_s2   439.034149
823      o7   o7_t2_ap_d2  GoogLeNet_inception_4c/output    83.863487
824      o7   o7_t2_ap_d2  GoogLeNet_inception_3b/output   149.717300
825      o7   o7_t2_ap_d2         GoogLeNet_pool5/7x7_s1     0.451348
826      o7   o7_t2_ap_d2  GoogLeNet_inception_4a/output   149.145721
827      o7   o7_t2_ap_d2  GoogLeNet_inception_4b/output   109.333145
828      o7   o7_t2_ap_d2          GoogLeNet_pool1/norm1   497.385376
829      o7   o7_t2_ap_d2  GoogLeNet_inception_4d/output    31.574312
830      o7   o7_t2_ap_d2  GoogLeNet_inception_4e/output     8.306339
831      o7   o7_t2_ap_d2                 GoogLeNet_prob     0.000023
832      o7   o7_t2_mf_d1  GoogLeNet_inception_5b/output     2.935406
833      o7   o7_t2_mf_d1          GoogLeNet_conv2/norm2   215.203705
834      o7   o7_t2_mf_d1  GoogLeNet_inception_3a/output  1248.788940
835      o7   o7_t2_mf_d1         GoogLeNet_pool4/3x3_s2    25.122761
836      o7   o7_t2_mf_d1  GoogLeNet_inception_5a/output    13.389568
837      o7   o7_t2_mf_d1     GoogLeNet_loss3/classifier     1.070956
838      o7   o7_t2_mf_d1         GoogLeNet_pool3/3x3_s2   558.427551
839      o7   o7_t2_mf_d1  GoogLeNet_inception_4c/output   105.971886
840      o7   o7_t2_mf_d1  GoogLeNet_inception_3b/output   155.212067
841      o7   o7_t2_mf_d1         GoogLeNet_pool5/7x7_s1     0.619555
842      o7   o7_t2_mf_d1  GoogLeNet_inception_4a/output   165.141190
843      o7   o7_t2_mf_d1  GoogLeNet_inception_4b/output   132.523880
844      o7   o7_t2_mf_d1          GoogLeNet_pool1/norm1   526.764648
845      o7   o7_t2_mf_d1  GoogLeNet_inception_4d/output    36.842304
846      o7   o7_t2_mf_d1  GoogLeNet_inception_4e/output    10.599035
847      o7   o7_t2_mf_d1                 GoogLeNet_prob     0.000394
848      o7   o7_t2_mf_d2  GoogLeNet_inception_5b/output     1.726243
849      o7   o7_t2_mf_d2          GoogLeNet_conv2/norm2   218.400742
850      o7   o7_t2_mf_d2  GoogLeNet_inception_3a/output  1240.151367
851      o7   o7_t2_mf_d2         GoogLeNet_pool4/3x3_s2    22.616867
852      o7   o7_t2_mf_d2  GoogLeNet_inception_5a/output    10.336283
853      o7   o7_t2_mf_d2     GoogLeNet_loss3/classifier     0.393823
854      o7   o7_t2_mf_d2         GoogLeNet_pool3/3x3_s2   573.920959
855      o7   o7_t2_mf_d2  GoogLeNet_inception_4c/output   121.547302
856      o7   o7_t2_mf_d2  GoogLeNet_inception_3b/output   164.456116
857      o7   o7_t2_mf_d2         GoogLeNet_pool5/7x7_s1     0.217907
858      o7   o7_t2_mf_d2  GoogLeNet_inception_4a/output   188.389603
859      o7   o7_t2_mf_d2  GoogLeNet_inception_4b/output   154.271866
860      o7   o7_t2_mf_d2          GoogLeNet_pool1/norm1   547.285767
861      o7   o7_t2_mf_d2  GoogLeNet_inception_4d/output    41.688190
862      o7   o7_t2_mf_d2  GoogLeNet_inception_4e/output    10.412657
863      o7   o7_t2_mf_d2                 GoogLeNet_prob     0.000151
864      o7   o7_t2_rp_d1  GoogLeNet_inception_5b/output     2.426385
865      o7   o7_t2_rp_d1          GoogLeNet_conv2/norm2   163.311218
866      o7   o7_t2_rp_d1  GoogLeNet_inception_3a/output   928.339539
867      o7   o7_t2_rp_d1         GoogLeNet_pool4/3x3_s2    18.086210
868      o7   o7_t2_rp_d1  GoogLeNet_inception_5a/output     9.462578
869      o7   o7_t2_rp_d1     GoogLeNet_loss3/classifier     1.402649
870      o7   o7_t2_rp_d1         GoogLeNet_pool3/3x3_s2   426.480103
871      o7   o7_t2_rp_d1  GoogLeNet_inception_4c/output    85.055504
872      o7   o7_t2_rp_d1  GoogLeNet_inception_3b/output   127.364861
873      o7   o7_t2_rp_d1         GoogLeNet_pool5/7x7_s1     0.634945
874      o7   o7_t2_rp_d1  GoogLeNet_inception_4a/output   134.988434
875      o7   o7_t2_rp_d1  GoogLeNet_inception_4b/output   106.134483
876      o7   o7_t2_rp_d1          GoogLeNet_pool1/norm1   366.963257
877      o7   o7_t2_rp_d1  GoogLeNet_inception_4d/output    29.537828
878      o7   o7_t2_rp_d1  GoogLeNet_inception_4e/output     7.316585
879      o7   o7_t2_rp_d1                 GoogLeNet_prob     0.000156
880      o7   o7_t2_rp_d2  GoogLeNet_inception_5b/output     1.661330
881      o7   o7_t2_rp_d2          GoogLeNet_conv2/norm2   205.060303
882      o7   o7_t2_rp_d2  GoogLeNet_inception_3a/output  1127.084106
883      o7   o7_t2_rp_d2         GoogLeNet_pool4/3x3_s2    19.169954
884      o7   o7_t2_rp_d2  GoogLeNet_inception_5a/output     8.508320
885      o7   o7_t2_rp_d2     GoogLeNet_loss3/classifier     0.456925
886      o7   o7_t2_rp_d2         GoogLeNet_pool3/3x3_s2   481.567017
887      o7   o7_t2_rp_d2  GoogLeNet_inception_4c/output   101.214622
888      o7   o7_t2_rp_d2  GoogLeNet_inception_3b/output   146.859116
889      o7   o7_t2_rp_d2         GoogLeNet_pool5/7x7_s1     0.242428
890      o7   o7_t2_rp_d2  GoogLeNet_inception_4a/output   158.208191
891      o7   o7_t2_rp_d2  GoogLeNet_inception_4b/output   126.314415
892      o7   o7_t2_rp_d2          GoogLeNet_pool1/norm1   483.278290
893      o7   o7_t2_rp_d2  GoogLeNet_inception_4d/output    33.122871
894      o7   o7_t2_rp_d2  GoogLeNet_inception_4e/output     8.381952
895      o7   o7_t2_rp_d2                 GoogLeNet_prob     0.000044
896      o8   o8_t1_cs_d1  GoogLeNet_inception_5b/output     3.001109
897      o8   o8_t1_cs_d1          GoogLeNet_conv2/norm2   272.770966
898      o8   o8_t1_cs_d1  GoogLeNet_inception_3a/output  1537.688354
899      o8   o8_t1_cs_d1         GoogLeNet_pool4/3x3_s2    39.018715
900      o8   o8_t1_cs_d1  GoogLeNet_inception_5a/output    16.510553
901      o8   o8_t1_cs_d1     GoogLeNet_loss3/classifier     1.174250
902      o8   o8_t1_cs_d1         GoogLeNet_pool3/3x3_s2   688.170532
903      o8   o8_t1_cs_d1  GoogLeNet_inception_4c/output   145.851151
904      o8   o8_t1_cs_d1  GoogLeNet_inception_3b/output   198.061417
905      o8   o8_t1_cs_d1         GoogLeNet_pool5/7x7_s1     0.538323
906      o8   o8_t1_cs_d1  GoogLeNet_inception_4a/output   208.056122
907      o8   o8_t1_cs_d1  GoogLeNet_inception_4b/output   182.274780
908      o8   o8_t1_cs_d1          GoogLeNet_pool1/norm1   780.103577
909      o8   o8_t1_cs_d1  GoogLeNet_inception_4d/output    54.331032
910      o8   o8_t1_cs_d1  GoogLeNet_inception_4e/output    15.472863
911      o8   o8_t1_cs_d1                 GoogLeNet_prob     0.000021
912      o8   o8_t1_cs_d2  GoogLeNet_inception_5b/output     2.171805
913      o8   o8_t1_cs_d2          GoogLeNet_conv2/norm2   211.805176
914      o8   o8_t1_cs_d2  GoogLeNet_inception_3a/output  1197.157104
915      o8   o8_t1_cs_d2         GoogLeNet_pool4/3x3_s2    22.173994
916      o8   o8_t1_cs_d2  GoogLeNet_inception_5a/output     9.429123
917      o8   o8_t1_cs_d2     GoogLeNet_loss3/classifier     1.146249
918      o8   o8_t1_cs_d2         GoogLeNet_pool3/3x3_s2   531.451355
919      o8   o8_t1_cs_d2  GoogLeNet_inception_4c/output   103.200943
920      o8   o8_t1_cs_d2  GoogLeNet_inception_3b/output   152.616531
921      o8   o8_t1_cs_d2         GoogLeNet_pool5/7x7_s1     0.499439
922      o8   o8_t1_cs_d2  GoogLeNet_inception_4a/output   162.101547
923      o8   o8_t1_cs_d2  GoogLeNet_inception_4b/output   130.587051
924      o8   o8_t1_cs_d2          GoogLeNet_pool1/norm1   530.610657
925      o8   o8_t1_cs_d2  GoogLeNet_inception_4d/output    36.021881
926      o8   o8_t1_cs_d2  GoogLeNet_inception_4e/output     9.261131
927      o8   o8_t1_cs_d2                 GoogLeNet_prob     0.000087
928      o8   o8_t2_ap_d1  GoogLeNet_inception_5b/output     2.331710
929      o8   o8_t2_ap_d1          GoogLeNet_conv2/norm2   258.894836
930      o8   o8_t2_ap_d1  GoogLeNet_inception_3a/output  1468.222290
931      o8   o8_t2_ap_d1         GoogLeNet_pool4/3x3_s2    30.863012
932      o8   o8_t2_ap_d1  GoogLeNet_inception_5a/output    14.222727
933      o8   o8_t2_ap_d1     GoogLeNet_loss3/classifier     0.934820
934      o8   o8_t2_ap_d1         GoogLeNet_pool3/3x3_s2   655.067932
935      o8   o8_t2_ap_d1  GoogLeNet_inception_4c/output   133.513733
936      o8   o8_t2_ap_d1  GoogLeNet_inception_3b/output   188.151703
937      o8   o8_t2_ap_d1         GoogLeNet_pool5/7x7_s1     0.394150
938      o8   o8_t2_ap_d1  GoogLeNet_inception_4a/output   200.901703
939      o8   o8_t2_ap_d1  GoogLeNet_inception_4b/output   169.831955
940      o8   o8_t2_ap_d1          GoogLeNet_pool1/norm1   672.083252
941      o8   o8_t2_ap_d1  GoogLeNet_inception_4d/output    47.156425
942      o8   o8_t2_ap_d1  GoogLeNet_inception_4e/output    12.550900
943      o8   o8_t2_ap_d1                 GoogLeNet_prob     0.000092
944      o8   o8_t2_ap_d2  GoogLeNet_inception_5b/output     1.879048
945      o8   o8_t2_ap_d2          GoogLeNet_conv2/norm2   206.644012
946      o8   o8_t2_ap_d2  GoogLeNet_inception_3a/output  1141.750366
947      o8   o8_t2_ap_d2         GoogLeNet_pool4/3x3_s2    20.040073
948      o8   o8_t2_ap_d2  GoogLeNet_inception_5a/output     9.061214
949      o8   o8_t2_ap_d2     GoogLeNet_loss3/classifier     1.015785
950      o8   o8_t2_ap_d2         GoogLeNet_pool3/3x3_s2   489.777222
951      o8   o8_t2_ap_d2  GoogLeNet_inception_4c/output    90.788612
952      o8   o8_t2_ap_d2  GoogLeNet_inception_3b/output   150.509598
953      o8   o8_t2_ap_d2         GoogLeNet_pool5/7x7_s1     0.435306
954      o8   o8_t2_ap_d2  GoogLeNet_inception_4a/output   156.286469
955      o8   o8_t2_ap_d2  GoogLeNet_inception_4b/output   116.939056
956      o8   o8_t2_ap_d2          GoogLeNet_pool1/norm1   440.453888
957      o8   o8_t2_ap_d2  GoogLeNet_inception_4d/output    35.931866
958      o8   o8_t2_ap_d2  GoogLeNet_inception_4e/output     9.049539
959      o8   o8_t2_ap_d2                 GoogLeNet_prob     0.000167
960      o8   o8_t2_mf_d1  GoogLeNet_inception_5b/output     3.128577
961      o8   o8_t2_mf_d1          GoogLeNet_conv2/norm2   183.939240
962      o8   o8_t2_mf_d1  GoogLeNet_inception_3a/output  1052.047974
963      o8   o8_t2_mf_d1         GoogLeNet_pool4/3x3_s2    24.106785
964      o8   o8_t2_mf_d1  GoogLeNet_inception_5a/output    12.302900
965      o8   o8_t2_mf_d1     GoogLeNet_loss3/classifier     1.763757
966      o8   o8_t2_mf_d1         GoogLeNet_pool3/3x3_s2   476.445251
967      o8   o8_t2_mf_d1  GoogLeNet_inception_4c/output    88.919205
968      o8   o8_t2_mf_d1  GoogLeNet_inception_3b/output   142.408539
969      o8   o8_t2_mf_d1         GoogLeNet_pool5/7x7_s1     0.757309
970      o8   o8_t2_mf_d1  GoogLeNet_inception_4a/output   139.431686
971      o8   o8_t2_mf_d1  GoogLeNet_inception_4b/output   113.194145
972      o8   o8_t2_mf_d1          GoogLeNet_pool1/norm1   424.007172
973      o8   o8_t2_mf_d1  GoogLeNet_inception_4d/output    33.324783
974      o8   o8_t2_mf_d1  GoogLeNet_inception_4e/output     9.502064
975      o8   o8_t2_mf_d1                 GoogLeNet_prob     0.000712
976      o8   o8_t2_mf_d2  GoogLeNet_inception_5b/output     2.233001
977      o8   o8_t2_mf_d2          GoogLeNet_conv2/norm2   253.844116
978      o8   o8_t2_mf_d2  GoogLeNet_inception_3a/output  1507.167725
979      o8   o8_t2_mf_d2         GoogLeNet_pool4/3x3_s2    32.155125
980      o8   o8_t2_mf_d2  GoogLeNet_inception_5a/output    13.922120
981      o8   o8_t2_mf_d2     GoogLeNet_loss3/classifier     0.606366
982      o8   o8_t2_mf_d2         GoogLeNet_pool3/3x3_s2   680.300232
983      o8   o8_t2_mf_d2  GoogLeNet_inception_4c/output   144.145416
984      o8   o8_t2_mf_d2  GoogLeNet_inception_3b/output   190.080032
985      o8   o8_t2_mf_d2         GoogLeNet_pool5/7x7_s1     0.283676
986      o8   o8_t2_mf_d2  GoogLeNet_inception_4a/output   215.292114
987      o8   o8_t2_mf_d2  GoogLeNet_inception_4b/output   182.026489
988      o8   o8_t2_mf_d2          GoogLeNet_pool1/norm1   714.655701
989      o8   o8_t2_mf_d2  GoogLeNet_inception_4d/output    47.498672
990      o8   o8_t2_mf_d2  GoogLeNet_inception_4e/output    13.022221
991      o8   o8_t2_mf_d2                 GoogLeNet_prob     0.000046
992      o8   o8_t2_rp_d1  GoogLeNet_inception_5b/output     1.931410
993      o8   o8_t2_rp_d1          GoogLeNet_conv2/norm2   202.686127
994      o8   o8_t2_rp_d1  GoogLeNet_inception_3a/output  1156.728638
995      o8   o8_t2_rp_d1         GoogLeNet_pool4/3x3_s2    20.645098
996      o8   o8_t2_rp_d1  GoogLeNet_inception_5a/output     9.102994
997      o8   o8_t2_rp_d1     GoogLeNet_loss3/classifier     1.201809
998      o8   o8_t2_rp_d1         GoogLeNet_pool3/3x3_s2   516.194885
999      o8   o8_t2_rp_d1  GoogLeNet_inception_4c/output    94.524963
1000     o8   o8_t2_rp_d1  GoogLeNet_inception_3b/output   146.816681
1001     o8   o8_t2_rp_d1         GoogLeNet_pool5/7x7_s1     0.461469
1002     o8   o8_t2_rp_d1  GoogLeNet_inception_4a/output   160.546890
1003     o8   o8_t2_rp_d1  GoogLeNet_inception_4b/output   121.438995
1004     o8   o8_t2_rp_d1          GoogLeNet_pool1/norm1   460.674225
1005     o8   o8_t2_rp_d1  GoogLeNet_inception_4d/output    32.821747
1006     o8   o8_t2_rp_d1  GoogLeNet_inception_4e/output     8.274677
1007     o8   o8_t2_rp_d1                 GoogLeNet_prob     0.000188
1008     o8   o8_t2_rp_d2  GoogLeNet_inception_5b/output     1.447738
1009     o8   o8_t2_rp_d2          GoogLeNet_conv2/norm2   173.988266
1010     o8   o8_t2_rp_d2  GoogLeNet_inception_3a/output   914.291443
1011     o8   o8_t2_rp_d2         GoogLeNet_pool4/3x3_s2    12.298420
1012     o8   o8_t2_rp_d2  GoogLeNet_inception_5a/output     5.396780
1013     o8   o8_t2_rp_d2     GoogLeNet_loss3/classifier     0.832972
1014     o8   o8_t2_rp_d2         GoogLeNet_pool3/3x3_s2   395.225037
1015     o8   o8_t2_rp_d2  GoogLeNet_inception_4c/output    59.747559
1016     o8   o8_t2_rp_d2  GoogLeNet_inception_3b/output   128.336578
1017     o8   o8_t2_rp_d2         GoogLeNet_pool5/7x7_s1     0.350307
1018     o8   o8_t2_rp_d2  GoogLeNet_inception_4a/output   115.108368
1019     o8   o8_t2_rp_d2  GoogLeNet_inception_4b/output    78.172211
1020     o8   o8_t2_rp_d2          GoogLeNet_pool1/norm1   337.159912
1021     o8   o8_t2_rp_d2  GoogLeNet_inception_4d/output    21.906740
1022     o8   o8_t2_rp_d2  GoogLeNet_inception_4e/output     5.276455
1023     o8   o8_t2_rp_d2                 GoogLeNet_prob     0.000059
1024     o9   o9_t1_cs_d1  GoogLeNet_inception_5b/output     3.196529
1025     o9   o9_t1_cs_d1          GoogLeNet_conv2/norm2   179.385681
1026     o9   o9_t1_cs_d1  GoogLeNet_inception_3a/output   965.503479
1027     o9   o9_t1_cs_d1         GoogLeNet_pool4/3x3_s2    23.512054
1028     o9   o9_t1_cs_d1  GoogLeNet_inception_5a/output    12.100792
1029     o9   o9_t1_cs_d1     GoogLeNet_loss3/classifier     1.550719
1030     o9   o9_t1_cs_d1         GoogLeNet_pool3/3x3_s2   439.103699
1031     o9   o9_t1_cs_d1  GoogLeNet_inception_4c/output    84.175133
1032     o9   o9_t1_cs_d1  GoogLeNet_inception_3b/output   128.750015
1033     o9   o9_t1_cs_d1         GoogLeNet_pool5/7x7_s1     0.805505
1034     o9   o9_t1_cs_d1  GoogLeNet_inception_4a/output   140.385010
1035     o9   o9_t1_cs_d1  GoogLeNet_inception_4b/output   104.647171
1036     o9   o9_t1_cs_d1          GoogLeNet_pool1/norm1   364.096100
1037     o9   o9_t1_cs_d1  GoogLeNet_inception_4d/output    32.146168
1038     o9   o9_t1_cs_d1  GoogLeNet_inception_4e/output     9.432138
1039     o9   o9_t1_cs_d1                 GoogLeNet_prob     0.000425
1040     o9   o9_t1_cs_d2  GoogLeNet_inception_5b/output     4.704059
1041     o9   o9_t1_cs_d2          GoogLeNet_conv2/norm2   200.959351
1042     o9   o9_t1_cs_d2  GoogLeNet_inception_3a/output  1142.416992
1043     o9   o9_t1_cs_d2         GoogLeNet_pool4/3x3_s2    34.767456
1044     o9   o9_t1_cs_d2  GoogLeNet_inception_5a/output    18.049606
1045     o9   o9_t1_cs_d2     GoogLeNet_loss3/classifier     2.536291
1046     o9   o9_t1_cs_d2         GoogLeNet_pool3/3x3_s2   529.434753
1047     o9   o9_t1_cs_d2  GoogLeNet_inception_4c/output   112.689514
1048     o9   o9_t1_cs_d2  GoogLeNet_inception_3b/output   147.658478
1049     o9   o9_t1_cs_d2         GoogLeNet_pool5/7x7_s1     1.111879
1050     o9   o9_t1_cs_d2  GoogLeNet_inception_4a/output   171.586578
1051     o9   o9_t1_cs_d2  GoogLeNet_inception_4b/output   139.244781
1052     o9   o9_t1_cs_d2          GoogLeNet_pool1/norm1   437.859375
1053     o9   o9_t1_cs_d2  GoogLeNet_inception_4d/output    42.564816
1054     o9   o9_t1_cs_d2  GoogLeNet_inception_4e/output    12.771305
1055     o9   o9_t1_cs_d2                 GoogLeNet_prob     0.000545
1056     o9   o9_t2_ap_d1  GoogLeNet_inception_5b/output     2.645515
1057     o9   o9_t2_ap_d1          GoogLeNet_conv2/norm2   210.899826
1058     o9   o9_t2_ap_d1  GoogLeNet_inception_3a/output  1060.635376
1059     o9   o9_t2_ap_d1         GoogLeNet_pool4/3x3_s2    18.969637
1060     o9   o9_t2_ap_d1  GoogLeNet_inception_5a/output    10.072689
1061     o9   o9_t2_ap_d1     GoogLeNet_loss3/classifier     1.407078
1062     o9   o9_t2_ap_d1         GoogLeNet_pool3/3x3_s2   462.704681
1063     o9   o9_t2_ap_d1  GoogLeNet_inception_4c/output    71.598724
1064     o9   o9_t2_ap_d1  GoogLeNet_inception_3b/output   149.274445
1065     o9   o9_t2_ap_d1         GoogLeNet_pool5/7x7_s1     0.644689
1066     o9   o9_t2_ap_d1  GoogLeNet_inception_4a/output   136.956848
1067     o9   o9_t2_ap_d1  GoogLeNet_inception_4b/output    97.992638
1068     o9   o9_t2_ap_d1          GoogLeNet_pool1/norm1   456.028412
1069     o9   o9_t2_ap_d1  GoogLeNet_inception_4d/output    26.153076
1070     o9   o9_t2_ap_d1  GoogLeNet_inception_4e/output     8.005332
1071     o9   o9_t2_ap_d1                 GoogLeNet_prob     0.000606
1072     o9   o9_t2_ap_d2  GoogLeNet_inception_5b/output     2.605881
1073     o9   o9_t2_ap_d2          GoogLeNet_conv2/norm2   176.641693
1074     o9   o9_t2_ap_d2  GoogLeNet_inception_3a/output   985.105164
1075     o9   o9_t2_ap_d2         GoogLeNet_pool4/3x3_s2    22.209812
1076     o9   o9_t2_ap_d2  GoogLeNet_inception_5a/output    12.033469
1077     o9   o9_t2_ap_d2     GoogLeNet_loss3/classifier     0.688072
1078     o9   o9_t2_ap_d2         GoogLeNet_pool3/3x3_s2   438.052856
1079     o9   o9_t2_ap_d2  GoogLeNet_inception_4c/output    79.907341
1080     o9   o9_t2_ap_d2  GoogLeNet_inception_3b/output   127.205849
1081     o9   o9_t2_ap_d2         GoogLeNet_pool5/7x7_s1     0.310668
1082     o9   o9_t2_ap_d2  GoogLeNet_inception_4a/output   143.325348
1083     o9   o9_t2_ap_d2  GoogLeNet_inception_4b/output   106.774940
1084     o9   o9_t2_ap_d2          GoogLeNet_pool1/norm1   417.168243
1085     o9   o9_t2_ap_d2  GoogLeNet_inception_4d/output    28.929407
1086     o9   o9_t2_ap_d2  GoogLeNet_inception_4e/output     9.065901
1087     o9   o9_t2_ap_d2                 GoogLeNet_prob     0.000015
1088     o9   o9_t2_mf_d1  GoogLeNet_inception_5b/output     2.940857
