     Target    Comparison                         Layer      Distance
692      o7   o7_t1_cs_d2       AlexNet_finetuned_conv2  3.693589e+02
693      o7   o7_t1_cs_d2       AlexNet_finetuned_conv1  5.039387e+03
694      o7   o7_t1_cs_d2       AlexNet_finetuned_conv5  8.713214e+01
695      o7   o7_t1_cs_d2       AlexNet_finetuned_norm2  4.372053e+02
696      o7   o7_t1_cs_d2       AlexNet_finetuned_pool2  8.548192e+02
697      o7   o7_t1_cs_d2       AlexNet_finetuned_pool1  1.496584e+04
698      o7   o7_t1_cs_d2       AlexNet_finetuned_norm1  5.088625e+02
699      o7   o7_t1_cs_d2       AlexNet_finetuned_pool5  2.412704e+02
700      o7   o7_t2_ap_d1  AlexNet_finetuned_fc8_blocks  1.077062e+01
701      o7   o7_t2_ap_d1         AlexNet_finetuned_fc6  5.265027e+01
702      o7   o7_t2_ap_d1         AlexNet_finetuned_fc7  4.205218e+00
703      o7   o7_t2_ap_d1       AlexNet_finetuned_conv4  4.177736e+02
704      o7   o7_t2_ap_d1        AlexNet_finetuned_prob  2.775608e-03
705      o7   o7_t2_ap_d1       AlexNet_finetuned_conv3  6.496589e+02
706      o7   o7_t2_ap_d1       AlexNet_finetuned_conv2  4.910239e+02
707      o7   o7_t2_ap_d1       AlexNet_finetuned_conv1  5.732072e+03
708      o7   o7_t2_ap_d1       AlexNet_finetuned_conv5  1.406307e+02
709      o7   o7_t2_ap_d1       AlexNet_finetuned_norm2  6.218745e+02
710      o7   o7_t2_ap_d1       AlexNet_finetuned_pool2  1.236984e+03
711      o7   o7_t2_ap_d1       AlexNet_finetuned_pool1  1.694678e+04
712      o7   o7_t2_ap_d1       AlexNet_finetuned_norm1  6.913972e+02
713      o7   o7_t2_ap_d1       AlexNet_finetuned_pool5  3.751635e+02
714      o7   o7_t2_ap_d2  AlexNet_finetuned_fc8_blocks  9.533834e+00
715      o7   o7_t2_ap_d2         AlexNet_finetuned_fc6  3.634058e+01
716      o7   o7_t2_ap_d2         AlexNet_finetuned_fc7  3.456678e+00
717      o7   o7_t2_ap_d2       AlexNet_finetuned_conv4  3.196646e+02
718      o7   o7_t2_ap_d2        AlexNet_finetuned_prob  3.329619e-03
719      o7   o7_t2_ap_d2       AlexNet_finetuned_conv3  4.883866e+02
720      o7   o7_t2_ap_d2       AlexNet_finetuned_conv2  4.126234e+02
721      o7   o7_t2_ap_d2       AlexNet_finetuned_conv1  5.740600e+03
722      o7   o7_t2_ap_d2       AlexNet_finetuned_conv5  1.062533e+02
723      o7   o7_t2_ap_d2       AlexNet_finetuned_norm2  4.672643e+02
724      o7   o7_t2_ap_d2       AlexNet_finetuned_pool2  9.256979e+02
725      o7   o7_t2_ap_d2       AlexNet_finetuned_pool1  1.527755e+04
726      o7   o7_t2_ap_d2       AlexNet_finetuned_norm1  5.747478e+02
727      o7   o7_t2_ap_d2       AlexNet_finetuned_pool5  2.706681e+02
728      o7   o7_t2_mf_d1  AlexNet_finetuned_fc8_blocks  3.681750e+01
729      o7   o7_t2_mf_d1         AlexNet_finetuned_fc6  7.891310e+01
730      o7   o7_t2_mf_d1         AlexNet_finetuned_fc7  7.734224e+00
731      o7   o7_t2_mf_d1       AlexNet_finetuned_conv4  4.025568e+02
732      o7   o7_t2_mf_d1        AlexNet_finetuned_prob  8.862094e-03
733      o7   o7_t2_mf_d1       AlexNet_finetuned_conv3  6.348043e+02
734      o7   o7_t2_mf_d1       AlexNet_finetuned_conv2  4.243061e+02
735      o7   o7_t2_mf_d1       AlexNet_finetuned_conv1  5.660360e+03
736      o7   o7_t2_mf_d1       AlexNet_finetuned_conv5  1.463125e+02
737      o7   o7_t2_mf_d1       AlexNet_finetuned_norm2  6.100187e+02
738      o7   o7_t2_mf_d1       AlexNet_finetuned_pool2  1.179145e+03
739      o7   o7_t2_mf_d1       AlexNet_finetuned_pool1  1.634809e+04
740      o7   o7_t2_mf_d1       AlexNet_finetuned_norm1  6.353212e+02
741      o7   o7_t2_mf_d1       AlexNet_finetuned_pool5  4.808907e+02
742      o7   o7_t2_mf_d2  AlexNet_finetuned_fc8_blocks  4.312034e+01
743      o7   o7_t2_mf_d2         AlexNet_finetuned_fc6  7.954681e+01
744      o7   o7_t2_mf_d2         AlexNet_finetuned_fc7  8.509192e+00
745      o7   o7_t2_mf_d2       AlexNet_finetuned_conv4  4.862243e+02
746      o7   o7_t2_mf_d2        AlexNet_finetuned_prob  6.648240e-03
747      o7   o7_t2_mf_d2       AlexNet_finetuned_conv3  6.857598e+02
748      o7   o7_t2_mf_d2       AlexNet_finetuned_conv2  4.540131e+02
749      o7   o7_t2_mf_d2       AlexNet_finetuned_conv1  5.384436e+03
750      o7   o7_t2_mf_d2       AlexNet_finetuned_conv5  1.752626e+02
751      o7   o7_t2_mf_d2       AlexNet_finetuned_norm2  6.312495e+02
752      o7   o7_t2_mf_d2       AlexNet_finetuned_pool2  1.229287e+03
753      o7   o7_t2_mf_d2       AlexNet_finetuned_pool1  1.771216e+04
754      o7   o7_t2_mf_d2       AlexNet_finetuned_norm1  6.613359e+02
755      o7   o7_t2_mf_d2       AlexNet_finetuned_pool5  5.582225e+02
756      o7   o7_t2_rp_d1  AlexNet_finetuned_fc8_blocks  3.412671e+01
757      o7   o7_t2_rp_d1         AlexNet_finetuned_fc6  4.972974e+01
758      o7   o7_t2_rp_d1         AlexNet_finetuned_fc7  6.750567e+00
759      o7   o7_t2_rp_d1       AlexNet_finetuned_conv4  2.679288e+02
760      o7   o7_t2_rp_d1        AlexNet_finetuned_prob  4.229272e-03
761      o7   o7_t2_rp_d1       AlexNet_finetuned_conv3  4.346195e+02
762      o7   o7_t2_rp_d1       AlexNet_finetuned_conv2  3.274965e+02
763      o7   o7_t2_rp_d1       AlexNet_finetuned_conv1  3.835618e+03
764      o7   o7_t2_rp_d1       AlexNet_finetuned_conv5  8.685648e+01
765      o7   o7_t2_rp_d1       AlexNet_finetuned_norm2  4.336508e+02
766      o7   o7_t2_rp_d1       AlexNet_finetuned_pool2  8.814414e+02
767      o7   o7_t2_rp_d1       AlexNet_finetuned_pool1  1.134090e+04
768      o7   o7_t2_rp_d1       AlexNet_finetuned_norm1  4.454840e+02
769      o7   o7_t2_rp_d1       AlexNet_finetuned_pool5  2.736690e+02
770      o7   o7_t2_rp_d2  AlexNet_finetuned_fc8_blocks  6.270205e+00
771      o7   o7_t2_rp_d2         AlexNet_finetuned_fc6  2.737292e+01
772      o7   o7_t2_rp_d2         AlexNet_finetuned_fc7  2.208205e+00
773      o7   o7_t2_rp_d2       AlexNet_finetuned_conv4  3.725051e+02
774      o7   o7_t2_rp_d2        AlexNet_finetuned_prob  2.201433e-03
775      o7   o7_t2_rp_d2       AlexNet_finetuned_conv3  5.644434e+02
776      o7   o7_t2_rp_d2       AlexNet_finetuned_conv2  4.073687e+02
777      o7   o7_t2_rp_d2       AlexNet_finetuned_conv1  5.028024e+03
778      o7   o7_t2_rp_d2       AlexNet_finetuned_conv5  1.138195e+02
779      o7   o7_t2_rp_d2       AlexNet_finetuned_norm2  5.171237e+02
780      o7   o7_t2_rp_d2       AlexNet_finetuned_pool2  1.008525e+03
781      o7   o7_t2_rp_d2       AlexNet_finetuned_pool1  1.537019e+04
782      o7   o7_t2_rp_d2       AlexNet_finetuned_norm1  5.673909e+02
783      o7   o7_t2_rp_d2       AlexNet_finetuned_pool5  3.517335e+02
784      o8   o8_t1_cs_d1  AlexNet_finetuned_fc8_blocks  1.589525e+01
785      o8   o8_t1_cs_d1         AlexNet_finetuned_fc6  5.434626e+01
786      o8   o8_t1_cs_d1         AlexNet_finetuned_fc7  4.794639e+00
787      o8   o8_t1_cs_d1       AlexNet_finetuned_conv4  5.460522e+02
788      o8   o8_t1_cs_d1        AlexNet_finetuned_prob  1.172089e-02
789      o8   o8_t1_cs_d1       AlexNet_finetuned_conv3  8.569850e+02
790      o8   o8_t1_cs_d1       AlexNet_finetuned_conv2  5.787279e+02
791      o8   o8_t1_cs_d1       AlexNet_finetuned_conv1  6.924583e+03
792      o8   o8_t1_cs_d1       AlexNet_finetuned_conv5  1.752981e+02
793      o8   o8_t1_cs_d1       AlexNet_finetuned_norm2  8.184388e+02
794      o8   o8_t1_cs_d1       AlexNet_finetuned_pool2  1.588058e+03
795      o8   o8_t1_cs_d1       AlexNet_finetuned_pool1  2.241091e+04
796      o8   o8_t1_cs_d1       AlexNet_finetuned_norm1  9.043438e+02
797      o8   o8_t1_cs_d1       AlexNet_finetuned_pool5  5.871854e+02
798      o8   o8_t1_cs_d2  AlexNet_finetuned_fc8_blocks  1.332795e+01
799      o8   o8_t1_cs_d2         AlexNet_finetuned_fc6  5.514651e+01
800      o8   o8_t1_cs_d2         AlexNet_finetuned_fc7  5.751745e+00
801      o8   o8_t1_cs_d2       AlexNet_finetuned_conv4  3.859144e+02
802      o8   o8_t1_cs_d2        AlexNet_finetuned_prob  1.814806e-02
803      o8   o8_t1_cs_d2       AlexNet_finetuned_conv3  6.507682e+02
804      o8   o8_t1_cs_d2       AlexNet_finetuned_conv2  4.325038e+02
805      o8   o8_t1_cs_d2       AlexNet_finetuned_conv1  5.881648e+03
806      o8   o8_t1_cs_d2       AlexNet_finetuned_conv5  1.245538e+02
807      o8   o8_t1_cs_d2       AlexNet_finetuned_norm2  5.986304e+02
808      o8   o8_t1_cs_d2       AlexNet_finetuned_pool2  1.146329e+03
809      o8   o8_t1_cs_d2       AlexNet_finetuned_pool1  1.714751e+04
810      o8   o8_t1_cs_d2       AlexNet_finetuned_norm1  6.333440e+02
811      o8   o8_t1_cs_d2       AlexNet_finetuned_pool5  4.105837e+02
812      o8   o8_t2_ap_d1  AlexNet_finetuned_fc8_blocks  3.730019e+01
813      o8   o8_t2_ap_d1         AlexNet_finetuned_fc6  6.738126e+01
814      o8   o8_t2_ap_d1         AlexNet_finetuned_fc7  6.959476e+00
815      o8   o8_t2_ap_d1       AlexNet_finetuned_conv4  5.393138e+02
816      o8   o8_t2_ap_d1        AlexNet_finetuned_prob  1.798214e-02
817      o8   o8_t2_ap_d1       AlexNet_finetuned_conv3  8.202605e+02
818      o8   o8_t2_ap_d1       AlexNet_finetuned_conv2  5.359704e+02
819      o8   o8_t2_ap_d1       AlexNet_finetuned_conv1  7.181017e+03
820      o8   o8_t2_ap_d1       AlexNet_finetuned_conv5  1.834711e+02
821      o8   o8_t2_ap_d1       AlexNet_finetuned_norm2  7.631224e+02
822      o8   o8_t2_ap_d1       AlexNet_finetuned_pool2  1.451011e+03
823      o8   o8_t2_ap_d1       AlexNet_finetuned_pool1  2.234984e+04
824      o8   o8_t2_ap_d1       AlexNet_finetuned_norm1  8.297745e+02
825      o8   o8_t2_ap_d1       AlexNet_finetuned_pool5  6.582889e+02
826      o8   o8_t2_ap_d2  AlexNet_finetuned_fc8_blocks  5.588769e+00
827      o8   o8_t2_ap_d2         AlexNet_finetuned_fc6  3.526452e+01
828      o8   o8_t2_ap_d2         AlexNet_finetuned_fc7  3.209328e+00
829      o8   o8_t2_ap_d2       AlexNet_finetuned_conv4  3.329460e+02
830      o8   o8_t2_ap_d2        AlexNet_finetuned_prob  1.204043e-02
831      o8   o8_t2_ap_d2       AlexNet_finetuned_conv3  5.430128e+02
832      o8   o8_t2_ap_d2       AlexNet_finetuned_conv2  4.052763e+02
833      o8   o8_t2_ap_d2       AlexNet_finetuned_conv1  5.320953e+03
834      o8   o8_t2_ap_d2       AlexNet_finetuned_conv5  1.054550e+02
835      o8   o8_t2_ap_d2       AlexNet_finetuned_norm2  5.030644e+02
836      o8   o8_t2_ap_d2       AlexNet_finetuned_pool2  1.015468e+03
837      o8   o8_t2_ap_d2       AlexNet_finetuned_pool1  1.590966e+04
838      o8   o8_t2_ap_d2       AlexNet_finetuned_norm1  5.487692e+02
839      o8   o8_t2_ap_d2       AlexNet_finetuned_pool5  3.111070e+02
840      o8   o8_t2_mf_d1  AlexNet_finetuned_fc8_blocks  2.265282e+01
841      o8   o8_t2_mf_d1         AlexNet_finetuned_fc6  6.109731e+01
842      o8   o8_t2_mf_d1         AlexNet_finetuned_fc7  8.331280e+00
843      o8   o8_t2_mf_d1       AlexNet_finetuned_conv4  3.361534e+02
844      o8   o8_t2_mf_d1        AlexNet_finetuned_prob  1.824623e-02
845      o8   o8_t2_mf_d1       AlexNet_finetuned_conv3  5.230930e+02
846      o8   o8_t2_mf_d1       AlexNet_finetuned_conv2  3.616543e+02
847      o8   o8_t2_mf_d1       AlexNet_finetuned_conv1  4.953859e+03
848      o8   o8_t2_mf_d1       AlexNet_finetuned_conv5  1.175613e+02
849      o8   o8_t2_mf_d1       AlexNet_finetuned_norm2  4.756664e+02
850      o8   o8_t2_mf_d1       AlexNet_finetuned_pool2  9.206128e+02
851      o8   o8_t2_mf_d1       AlexNet_finetuned_pool1  1.457922e+04
852      o8   o8_t2_mf_d1       AlexNet_finetuned_norm1  5.110980e+02
853      o8   o8_t2_mf_d1       AlexNet_finetuned_pool5  4.212896e+02
854      o8   o8_t2_mf_d2  AlexNet_finetuned_fc8_blocks  1.922232e+01
855      o8   o8_t2_mf_d2         AlexNet_finetuned_fc6  5.614961e+01
856      o8   o8_t2_mf_d2         AlexNet_finetuned_fc7  4.543715e+00
857      o8   o8_t2_mf_d2       AlexNet_finetuned_conv4  5.397300e+02
858      o8   o8_t2_mf_d2        AlexNet_finetuned_prob  5.042572e-04
859      o8   o8_t2_mf_d2       AlexNet_finetuned_conv3  8.376395e+02
860      o8   o8_t2_mf_d2       AlexNet_finetuned_conv2  5.372675e+02
861      o8   o8_t2_mf_d2       AlexNet_finetuned_conv1  6.805055e+03
862      o8   o8_t2_mf_d2       AlexNet_finetuned_conv5  1.809317e+02
863      o8   o8_t2_mf_d2       AlexNet_finetuned_norm2  7.888903e+02
864      o8   o8_t2_mf_d2       AlexNet_finetuned_pool2  1.487131e+03
865      o8   o8_t2_mf_d2       AlexNet_finetuned_pool1  2.263050e+04
866      o8   o8_t2_mf_d2       AlexNet_finetuned_norm1  8.495783e+02
867      o8   o8_t2_mf_d2       AlexNet_finetuned_pool5  6.117800e+02
868      o8   o8_t2_rp_d1  AlexNet_finetuned_fc8_blocks  1.411748e+01
869      o8   o8_t2_rp_d1         AlexNet_finetuned_fc6  4.944616e+01
870      o8   o8_t2_rp_d1         AlexNet_finetuned_fc7  5.568521e+00
871      o8   o8_t2_rp_d1       AlexNet_finetuned_conv4  3.537834e+02
872      o8   o8_t2_rp_d1        AlexNet_finetuned_prob  1.894561e-02
873      o8   o8_t2_rp_d1       AlexNet_finetuned_conv3  5.689985e+02
874      o8   o8_t2_rp_d1       AlexNet_finetuned_conv2  3.903554e+02
875      o8   o8_t2_rp_d1       AlexNet_finetuned_conv1  5.450865e+03
876      o8   o8_t2_rp_d1       AlexNet_finetuned_conv5  1.187459e+02
877      o8   o8_t2_rp_d1       AlexNet_finetuned_norm2  5.284464e+02
878      o8   o8_t2_rp_d1       AlexNet_finetuned_pool2  1.011438e+03
879      o8   o8_t2_rp_d1       AlexNet_finetuned_pool1  1.571221e+04
880      o8   o8_t2_rp_d1       AlexNet_finetuned_norm1  5.619969e+02
881      o8   o8_t2_rp_d1       AlexNet_finetuned_pool5  3.909663e+02
882      o8   o8_t2_rp_d2  AlexNet_finetuned_fc8_blocks  5.253279e+00
883      o8   o8_t2_rp_d2         AlexNet_finetuned_fc6  2.198304e+01
884      o8   o8_t2_rp_d2         AlexNet_finetuned_fc7  2.049560e+00
885      o8   o8_t2_rp_d2       AlexNet_finetuned_conv4  2.014225e+02
886      o8   o8_t2_rp_d2        AlexNet_finetuned_prob  2.340666e-07
887      o8   o8_t2_rp_d2       AlexNet_finetuned_conv3  3.480652e+02
888      o8   o8_t2_rp_d2       AlexNet_finetuned_conv2  2.879640e+02
889      o8   o8_t2_rp_d2       AlexNet_finetuned_conv1  4.802086e+03
890      o8   o8_t2_rp_d2       AlexNet_finetuned_conv5  6.680706e+01
891      o8   o8_t2_rp_d2       AlexNet_finetuned_norm2  3.414843e+02
892      o8   o8_t2_rp_d2       AlexNet_finetuned_pool2  6.649896e+02
893      o8   o8_t2_rp_d2       AlexNet_finetuned_pool1  1.298929e+04
894      o8   o8_t2_rp_d2       AlexNet_finetuned_norm1  3.971955e+02
895      o8   o8_t2_rp_d2       AlexNet_finetuned_pool5  1.852276e+02
896      o9   o9_t1_cs_d1  AlexNet_finetuned_fc8_blocks  7.856051e+00
897      o9   o9_t1_cs_d1         AlexNet_finetuned_fc6  3.827723e+01
898      o9   o9_t1_cs_d1         AlexNet_finetuned_fc7  3.641394e+00
899      o9   o9_t1_cs_d1       AlexNet_finetuned_conv4  2.799420e+02
900      o9   o9_t1_cs_d1        AlexNet_finetuned_prob  3.767829e-03
901      o9   o9_t1_cs_d1       AlexNet_finetuned_conv3  4.470036e+02
902      o9   o9_t1_cs_d1       AlexNet_finetuned_conv2  3.368087e+02
903      o9   o9_t1_cs_d1       AlexNet_finetuned_conv1  5.051289e+03
904      o9   o9_t1_cs_d1       AlexNet_finetuned_conv5  9.248483e+01
905      o9   o9_t1_cs_d1       AlexNet_finetuned_norm2  4.419211e+02
906      o9   o9_t1_cs_d1       AlexNet_finetuned_pool2  8.773583e+02
907      o9   o9_t1_cs_d1       AlexNet_finetuned_pool1  1.357212e+04
908      o9   o9_t1_cs_d1       AlexNet_finetuned_norm1  5.029495e+02
909      o9   o9_t1_cs_d1       AlexNet_finetuned_pool5  2.801158e+02
910      o9   o9_t1_cs_d2  AlexNet_finetuned_fc8_blocks  6.908856e+00
911      o9   o9_t1_cs_d2         AlexNet_finetuned_fc6  5.349753e+01
912      o9   o9_t1_cs_d2         AlexNet_finetuned_fc7  4.628173e+00
913      o9   o9_t1_cs_d2       AlexNet_finetuned_conv4  3.594926e+02
914      o9   o9_t1_cs_d2        AlexNet_finetuned_prob  1.931950e-03
915      o9   o9_t1_cs_d2       AlexNet_finetuned_conv3  5.341407e+02
916      o9   o9_t1_cs_d2       AlexNet_finetuned_conv2  3.560343e+02
917      o9   o9_t1_cs_d2       AlexNet_finetuned_conv1  5.665006e+03
918      o9   o9_t1_cs_d2       AlexNet_finetuned_conv5  1.386239e+02
919      o9   o9_t1_cs_d2       AlexNet_finetuned_norm2  5.126624e+02
920      o9   o9_t1_cs_d2       AlexNet_finetuned_pool2  9.549815e+02
921      o9   o9_t1_cs_d2       AlexNet_finetuned_pool1  1.552644e+04
922      o9   o9_t1_cs_d2       AlexNet_finetuned_norm1  5.504311e+02
923      o9   o9_t1_cs_d2       AlexNet_finetuned_pool5  4.623117e+02
924      o9   o9_t2_ap_d1  AlexNet_finetuned_fc8_blocks  1.206399e+01
925      o9   o9_t2_ap_d1         AlexNet_finetuned_fc6  3.970993e+01
926      o9   o9_t2_ap_d1         AlexNet_finetuned_fc7  4.135131e+00
927      o9   o9_t2_ap_d1       AlexNet_finetuned_conv4  2.534097e+02
928      o9   o9_t2_ap_d1        AlexNet_finetuned_prob  3.227223e-03
929      o9   o9_t2_ap_d1       AlexNet_finetuned_conv3  3.940027e+02
930      o9   o9_t2_ap_d1       AlexNet_finetuned_conv2  3.290514e+02
931      o9   o9_t2_ap_d1       AlexNet_finetuned_conv1  6.695136e+03
932      o9   o9_t2_ap_d1       AlexNet_finetuned_conv5  9.104879e+01
933      o9   o9_t2_ap_d1       AlexNet_finetuned_norm2  3.855534e+02
934      o9   o9_t2_ap_d1       AlexNet_finetuned_pool2  7.446097e+02
935      o9   o9_t2_ap_d1       AlexNet_finetuned_pool1  1.747260e+04
936      o9   o9_t2_ap_d1       AlexNet_finetuned_norm1  5.041178e+02
937      o9   o9_t2_ap_d1       AlexNet_finetuned_pool5  2.749753e+02
938      o9   o9_t2_ap_d2  AlexNet_finetuned_fc8_blocks  1.416738e+01
939      o9   o9_t2_ap_d2         AlexNet_finetuned_fc6  5.760826e+01
940      o9   o9_t2_ap_d2         AlexNet_finetuned_fc7  4.681553e+00
941      o9   o9_t2_ap_d2       AlexNet_finetuned_conv4  3.247244e+02
942      o9   o9_t2_ap_d2        AlexNet_finetuned_prob  5.568391e-03
943      o9   o9_t2_ap_d2       AlexNet_finetuned_conv3  4.710032e+02
944      o9   o9_t2_ap_d2       AlexNet_finetuned_conv2  3.077170e+02
945      o9   o9_t2_ap_d2       AlexNet_finetuned_conv1  5.352206e+03
946      o9   o9_t2_ap_d2       AlexNet_finetuned_conv5  1.394059e+02
947      o9   o9_t2_ap_d2       AlexNet_finetuned_norm2  4.316140e+02
948      o9   o9_t2_ap_d2       AlexNet_finetuned_pool2  7.813908e+02
949      o9   o9_t2_ap_d2       AlexNet_finetuned_pool1  1.532806e+04
950      o9   o9_t2_ap_d2       AlexNet_finetuned_norm1  5.295654e+02
951      o9   o9_t2_ap_d2       AlexNet_finetuned_pool5  4.567254e+02
952      o9   o9_t2_mf_d1  AlexNet_finetuned_fc8_blocks  6.889973e+00
953      o9   o9_t2_mf_d1         AlexNet_finetuned_fc6  4.295147e+01
954      o9   o9_t2_mf_d1         AlexNet_finetuned_fc7  3.811821e+00
955      o9   o9_t2_mf_d1       AlexNet_finetuned_conv4  3.061707e+02
956      o9   o9_t2_mf_d1        AlexNet_finetuned_prob  4.107371e-03
957      o9   o9_t2_mf_d1       AlexNet_finetuned_conv3  4.596215e+02
958      o9   o9_t2_mf_d1       AlexNet_finetuned_conv2  3.522712e+02
959      o9   o9_t2_mf_d1       AlexNet_finetuned_conv1  6.679577e+03
960      o9   o9_t2_mf_d1       AlexNet_finetuned_conv5  1.083479e+02
961      o9   o9_t2_mf_d1       AlexNet_finetuned_norm2  4.229593e+02
962      o9   o9_t2_mf_d1       AlexNet_finetuned_pool2  7.946196e+02
963      o9   o9_t2_mf_d1       AlexNet_finetuned_pool1  1.739294e+04
964      o9   o9_t2_mf_d1       AlexNet_finetuned_norm1  5.741686e+02
965      o9   o9_t2_mf_d1       AlexNet_finetuned_pool5  3.375107e+02
966      o9   o9_t2_mf_d2  AlexNet_finetuned_fc8_blocks  8.128697e+00
967      o9   o9_t2_mf_d2         AlexNet_finetuned_fc6  1.879662e+01
968      o9   o9_t2_mf_d2         AlexNet_finetuned_fc7  2.304490e+00
969      o9   o9_t2_mf_d2       AlexNet_finetuned_conv4  1.124131e+02
970      o9   o9_t2_mf_d2        AlexNet_finetuned_prob  3.582298e-03
971      o9   o9_t2_mf_d2       AlexNet_finetuned_conv3  1.817499e+02
972      o9   o9_t2_mf_d2       AlexNet_finetuned_conv2  1.713925e+02
973      o9   o9_t2_mf_d2       AlexNet_finetuned_conv1  4.499730e+03
974      o9   o9_t2_mf_d2       AlexNet_finetuned_conv5  3.970381e+01
975      o9   o9_t2_mf_d2       AlexNet_finetuned_norm2  1.954496e+02
976      o9   o9_t2_mf_d2       AlexNet_finetuned_pool2  3.593171e+02
977      o9   o9_t2_mf_d2       AlexNet_finetuned_pool1  9.282871e+03
978      o9   o9_t2_mf_d2       AlexNet_finetuned_norm1  2.834540e+02
979      o9   o9_t2_mf_d2       AlexNet_finetuned_pool5  1.310574e+02
980      o9   o9_t2_rp_d1  AlexNet_finetuned_fc8_blocks  2.979710e+01
981      o9   o9_t2_rp_d1         AlexNet_finetuned_fc6  4.764909e+01
982      o9   o9_t2_rp_d1         AlexNet_finetuned_fc7  6.462535e+00
983      o9   o9_t2_rp_d1       AlexNet_finetuned_conv4  2.643006e+02
984      o9   o9_t2_rp_d1        AlexNet_finetuned_prob  7.086672e-03
985      o9   o9_t2_rp_d1       AlexNet_finetuned_conv3  4.291461e+02
986      o9   o9_t2_rp_d1       AlexNet_finetuned_conv2  3.164753e+02
987      o9   o9_t2_rp_d1       AlexNet_finetuned_conv1  4.735903e+03
988      o9   o9_t2_rp_d1       AlexNet_finetuned_conv5  9.090468e+01
989      o9   o9_t2_rp_d1       AlexNet_finetuned_norm2  4.188350e+02
990      o9   o9_t2_rp_d1       AlexNet_finetuned_pool2  8.129275e+02
991      o9   o9_t2_rp_d1       AlexNet_finetuned_pool1  1.236393e+04
992      o9   o9_t2_rp_d1       AlexNet_finetuned_norm1  4.689706e+02
993      o9   o9_t2_rp_d1       AlexNet_finetuned_pool5  2.795550e+02
994      o9   o9_t2_rp_d2  AlexNet_finetuned_fc8_blocks  4.561413e+00
995      o9   o9_t2_rp_d2         AlexNet_finetuned_fc6  3.269946e+01
996      o9   o9_t2_rp_d2         AlexNet_finetuned_fc7  2.721367e+00
997      o9   o9_t2_rp_d2       AlexNet_finetuned_conv4  2.792567e+02
998      o9   o9_t2_rp_d2        AlexNet_finetuned_prob  3.079425e-03
999      o9   o9_t2_rp_d2       AlexNet_finetuned_conv3  4.561725e+02
1000     o9   o9_t2_rp_d2       AlexNet_finetuned_conv2  3.226178e+02
1001     o9   o9_t2_rp_d2       AlexNet_finetuned_conv1  5.023388e+03
1002     o9   o9_t2_rp_d2       AlexNet_finetuned_conv5  9.191985e+01
1003     o9   o9_t2_rp_d2       AlexNet_finetuned_norm2  4.501712e+02
1004     o9   o9_t2_rp_d2       AlexNet_finetuned_pool2  8.782310e+02
1005     o9   o9_t2_rp_d2       AlexNet_finetuned_pool1  1.318252e+04
1006     o9   o9_t2_rp_d2       AlexNet_finetuned_norm1  4.814030e+02
1007     o9   o9_t2_rp_d2       AlexNet_finetuned_pool5  2.841845e+02
1008    o10  o10_t1_cs_d1  AlexNet_finetuned_fc8_blocks  2.443394e+01
1009    o10  o10_t1_cs_d1         AlexNet_finetuned_fc6  8.628731e+01
1010    o10  o10_t1_cs_d1         AlexNet_finetuned_fc7  7.789767e+00
1011    o10  o10_t1_cs_d1       AlexNet_finetuned_conv4  6.438138e+02
1012    o10  o10_t1_cs_d1        AlexNet_finetuned_prob  1.034369e-02
1013    o10  o10_t1_cs_d1       AlexNet_finetuned_conv3  9.459028e+02
1014    o10  o10_t1_cs_d1       AlexNet_finetuned_conv2  6.790610e+02
1015    o10  o10_t1_cs_d1       AlexNet_finetuned_conv1  1.031711e+04
1016    o10  o10_t1_cs_d1       AlexNet_finetuned_conv5  2.321933e+02
1017    o10  o10_t1_cs_d1       AlexNet_finetuned_norm2  8.853676e+02
1018    o10  o10_t1_cs_d1       AlexNet_finetuned_pool2  1.710252e+03
1019    o10  o10_t1_cs_d1       AlexNet_finetuned_pool1  3.041280e+04
1020    o10  o10_t1_cs_d1       AlexNet_finetuned_norm1  1.145989e+03
1021    o10  o10_t1_cs_d1       AlexNet_finetuned_pool5  7.489514e+02
1022    o10  o10_t1_cs_d2  AlexNet_finetuned_fc8_blocks  3.577669e+00
1023    o10  o10_t1_cs_d2         AlexNet_finetuned_fc6  4.316148e+01
1024    o10  o10_t1_cs_d2         AlexNet_finetuned_fc7  2.790434e+00
1025    o10  o10_t1_cs_d2       AlexNet_finetuned_conv4  5.122054e+02
1026    o10  o10_t1_cs_d2        AlexNet_finetuned_prob  1.035037e-02
1027    o10  o10_t1_cs_d2       AlexNet_finetuned_conv3  7.760045e+02
1028    o10  o10_t1_cs_d2       AlexNet_finetuned_conv2  5.210093e+02
1029    o10  o10_t1_cs_d2       AlexNet_finetuned_conv1  7.714220e+03
1030    o10  o10_t1_cs_d2       AlexNet_finetuned_conv5  1.846861e+02
1031    o10  o10_t1_cs_d2       AlexNet_finetuned_norm2  7.570665e+02
1032    o10  o10_t1_cs_d2       AlexNet_finetuned_pool2  1.463685e+03
1033    o10  o10_t1_cs_d2       AlexNet_finetuned_pool1  2.294949e+04
1034    o10  o10_t1_cs_d2       AlexNet_finetuned_norm1  8.494345e+02
1035    o10  o10_t1_cs_d2       AlexNet_finetuned_pool5  5.894414e+02
1036    o10  o10_t2_ap_d1  AlexNet_finetuned_fc8_blocks  3.217957e+01
1037    o10  o10_t2_ap_d1         AlexNet_finetuned_fc6  7.709229e+01
