     Target    Comparison          Layer      Distance
322      o3   o3_t2_rp_d2    AlexNet_fc6      3.653522
323      o3   o3_t2_rp_d2    AlexNet_fc7      0.306575
324      o3   o3_t2_rp_d2    AlexNet_fc8      0.972272
325      o3   o3_t2_rp_d2  AlexNet_conv4     50.578720
326      o3   o3_t2_rp_d2   AlexNet_prob      0.000022
327      o3   o3_t2_rp_d2  AlexNet_conv3    181.319366
328      o3   o3_t2_rp_d2  AlexNet_conv2    289.144531
329      o3   o3_t2_rp_d2  AlexNet_conv1   5523.206543
330      o3   o3_t2_rp_d2  AlexNet_conv5      8.878155
331      o3   o3_t2_rp_d2  AlexNet_norm2    305.663727
332      o3   o3_t2_rp_d2  AlexNet_pool2    636.754272
333      o3   o3_t2_rp_d2  AlexNet_pool1  13551.847656
334      o3   o3_t2_rp_d2  AlexNet_norm1    376.324036
335      o3   o3_t2_rp_d2  AlexNet_pool5     28.849922
336      o4   o4_t1_cs_d1    AlexNet_fc6      8.595890
337      o4   o4_t1_cs_d1    AlexNet_fc7      0.589659
338      o4   o4_t1_cs_d1    AlexNet_fc8      0.929882
339      o4   o4_t1_cs_d1  AlexNet_conv4    118.892982
340      o4   o4_t1_cs_d1   AlexNet_prob      0.000348
341      o4   o4_t1_cs_d1  AlexNet_conv3    380.309570
342      o4   o4_t1_cs_d1  AlexNet_conv2    492.578278
343      o4   o4_t1_cs_d1  AlexNet_conv1   7989.702637
344      o4   o4_t1_cs_d1  AlexNet_conv5     21.201378
345      o4   o4_t1_cs_d1  AlexNet_norm2    651.774963
346      o4   o4_t1_cs_d1  AlexNet_pool2   1323.878174
347      o4   o4_t1_cs_d1  AlexNet_pool1  25250.316406
348      o4   o4_t1_cs_d1  AlexNet_norm1    699.813477
349      o4   o4_t1_cs_d1  AlexNet_pool5     70.405891
350      o4   o4_t1_cs_d2    AlexNet_fc6      5.195539
351      o4   o4_t1_cs_d2    AlexNet_fc7      0.357954
352      o4   o4_t1_cs_d2    AlexNet_fc8      0.674711
353      o4   o4_t1_cs_d2  AlexNet_conv4     79.689507
354      o4   o4_t1_cs_d2   AlexNet_prob      0.000128
355      o4   o4_t1_cs_d2  AlexNet_conv3    260.561127
356      o4   o4_t1_cs_d2  AlexNet_conv2    322.011353
357      o4   o4_t1_cs_d2  AlexNet_conv1   6190.577148
358      o4   o4_t1_cs_d2  AlexNet_conv5     14.774501
359      o4   o4_t1_cs_d2  AlexNet_norm2    425.148621
360      o4   o4_t1_cs_d2  AlexNet_pool2    855.901550
361      o4   o4_t1_cs_d2  AlexNet_pool1  19027.386719
362      o4   o4_t1_cs_d2  AlexNet_norm1    417.300201
363      o4   o4_t1_cs_d2  AlexNet_pool5     46.950748
364      o4   o4_t2_ap_d1    AlexNet_fc6     10.196929
365      o4   o4_t2_ap_d1    AlexNet_fc7      0.722730
366      o4   o4_t2_ap_d1    AlexNet_fc8      1.510700
367      o4   o4_t2_ap_d1  AlexNet_conv4    129.779953
368      o4   o4_t2_ap_d1   AlexNet_prob      0.000307
369      o4   o4_t2_ap_d1  AlexNet_conv3    403.910309
370      o4   o4_t2_ap_d1  AlexNet_conv2    483.521820
371      o4   o4_t2_ap_d1  AlexNet_conv1   7928.007812
372      o4   o4_t2_ap_d1  AlexNet_conv5     24.281984
373      o4   o4_t2_ap_d1  AlexNet_norm2    668.309265
374      o4   o4_t2_ap_d1  AlexNet_pool2   1351.642944
375      o4   o4_t2_ap_d1  AlexNet_pool1  25990.031250
376      o4   o4_t2_ap_d1  AlexNet_norm1    674.958801
377      o4   o4_t2_ap_d1  AlexNet_pool5     81.050911
378      o4   o4_t2_ap_d2    AlexNet_fc6      4.192953
379      o4   o4_t2_ap_d2    AlexNet_fc7      0.368583
380      o4   o4_t2_ap_d2    AlexNet_fc8      0.850118
381      o4   o4_t2_ap_d2  AlexNet_conv4     69.009720
382      o4   o4_t2_ap_d2   AlexNet_prob      0.000087
383      o4   o4_t2_ap_d2  AlexNet_conv3    220.761627
384      o4   o4_t2_ap_d2  AlexNet_conv2    306.559326
385      o4   o4_t2_ap_d2  AlexNet_conv1   5457.940918
386      o4   o4_t2_ap_d2  AlexNet_conv5     11.912558
387      o4   o4_t2_ap_d2  AlexNet_norm2    362.167816
388      o4   o4_t2_ap_d2  AlexNet_pool2    745.061707
389      o4   o4_t2_ap_d2  AlexNet_pool1  15068.479492
390      o4   o4_t2_ap_d2  AlexNet_norm1    386.503906
391      o4   o4_t2_ap_d2  AlexNet_pool5     37.083801
392      o4   o4_t2_mf_d1    AlexNet_fc6      6.231468
393      o4   o4_t2_mf_d1    AlexNet_fc7      0.524174
394      o4   o4_t2_mf_d1    AlexNet_fc8      1.196802
395      o4   o4_t2_mf_d1  AlexNet_conv4    100.411118
396      o4   o4_t2_mf_d1   AlexNet_prob      0.000317
397      o4   o4_t2_mf_d1  AlexNet_conv3    304.991180
398      o4   o4_t2_mf_d1  AlexNet_conv2    369.150848
399      o4   o4_t2_mf_d1  AlexNet_conv1   6716.393066
400      o4   o4_t2_mf_d1  AlexNet_conv5     18.436790
401      o4   o4_t2_mf_d1  AlexNet_norm2    505.812592
402      o4   o4_t2_mf_d1  AlexNet_pool2   1017.550293
403      o4   o4_t2_mf_d1  AlexNet_pool1  20424.386719
404      o4   o4_t2_mf_d1  AlexNet_norm1    549.524841
405      o4   o4_t2_mf_d1  AlexNet_pool5     57.736485
406      o4   o4_t2_mf_d2    AlexNet_fc6     10.264282
407      o4   o4_t2_mf_d2    AlexNet_fc7      0.893439
408      o4   o4_t2_mf_d2    AlexNet_fc8      2.247074
409      o4   o4_t2_mf_d2  AlexNet_conv4    111.418694
410      o4   o4_t2_mf_d2   AlexNet_prob      0.000208
411      o4   o4_t2_mf_d2  AlexNet_conv3    366.927124
412      o4   o4_t2_mf_d2  AlexNet_conv2    450.389801
413      o4   o4_t2_mf_d2  AlexNet_conv1   7500.892578
414      o4   o4_t2_mf_d2  AlexNet_conv5     19.426945
415      o4   o4_t2_mf_d2  AlexNet_norm2    645.314758
416      o4   o4_t2_mf_d2  AlexNet_pool2   1319.022217
417      o4   o4_t2_mf_d2  AlexNet_pool1  23278.677734
418      o4   o4_t2_mf_d2  AlexNet_norm1    616.397949
419      o4   o4_t2_mf_d2  AlexNet_pool5     70.553047
420      o4   o4_t2_rp_d1    AlexNet_fc6      5.611898
421      o4   o4_t2_rp_d1    AlexNet_fc7      0.469078
422      o4   o4_t2_rp_d1    AlexNet_fc8      1.049336
423      o4   o4_t2_rp_d1  AlexNet_conv4     67.181061
424      o4   o4_t2_rp_d1   AlexNet_prob      0.000267
425      o4   o4_t2_rp_d1  AlexNet_conv3    206.421478
426      o4   o4_t2_rp_d1  AlexNet_conv2    250.855728
427      o4   o4_t2_rp_d1  AlexNet_conv1   5101.949219
428      o4   o4_t2_rp_d1  AlexNet_conv5     12.574906
429      o4   o4_t2_rp_d1  AlexNet_norm2    325.940216
430      o4   o4_t2_rp_d1  AlexNet_pool2    654.665710
431      o4   o4_t2_rp_d1  AlexNet_pool1  15821.190430
432      o4   o4_t2_rp_d1  AlexNet_norm1    340.743530
